Sample ID,Oxygen Concentration (O2 %),Carbon Dioxide Concentration (CO2 %),Nitrogen Concentration (N2 %),Humidity (%),Temperature (°C),Packaging Type,Storage Time (days)
2509,17.80164905,60.70826339,20.22450352,40.36527876,5.484000907,Metal,198
2510,18.76558529,93.05181519,86.40930711,81.15793397,9.144394038,Plastic,241
2511,1.405363707,83.7090905,32.20309535,38.40154137,13.45009024,Paper,173
2512,18.56441355,99.54881271,98.95752434,54.04874666,10.94523184,Glass,256
2513,9.469868257,2.354601462,15.85309834,34.51545608,29.48715699,Glass,41
2514,10.76803902,11.37452866,51.6823479,62.71266473,25.0482241,Plastic,129
2515,13.19578348,60.98582956,79.30516893,70.18474845,14.39060264,Glass,54
2516,19.46139648,82.07558629,43.32098381,86.47329811,26.37805878,Paper,86
2517,0.499526374,28.5959098,46.86159761,74.36017175,10.42958843,Metal,212
2518,10.06602849,23.99718769,98.63694397,62.46617499,23.57484972,Paper,269
2519,14.47339069,78.71888236,42.58828422,85.95702103,6.710267943,Glass,296
2520,15.20457542,5.7325472,60.44680285,58.70621028,23.16966136,Paper,21
2521,14.57392782,37.00132649,5.548512101,63.67233919,13.6936021,Glass,215
2522,2.909694205,50.63034134,84.23678701,65.76591166,3.22497963,Plastic,189
2523,6.357367797,56.07883257,64.85198809,54.59878355,8.197873637,Metal,161
2524,7.597154481,72.88865416,40.46160828,80.30896143,12.06823872,Metal,201
2525,16.91273764,35.54908777,1.715337041,41.11055633,22.47878735,Glass,29
2526,5.926081333,61.30716603,59.20771518,63.29053142,2.189481442,Glass,244
2527,4.503733745,58.57900474,1.364517066,73.33399537,19.78640985,Metal,183
2528,20.1106636,54.80684846,0.22024103,84.23857031,21.48040923,Paper,32
2529,0.285242659,64.08428098,61.64824636,83.03510379,19.6176411,Paper,267
2530,20.95445588,26.01897219,18.98280503,60.52441737,22.82008915,Paper,36
2531,14.24556515,8.556410483,19.26956622,68.58968707,5.345058481,Metal,93
2532,17.41500836,12.01524004,65.36182943,53.65426417,17.61310065,Plastic,159
2533,6.257545384,22.53578003,5.464349075,58.09066577,28.23434842,Glass,180
2534,0.399189303,50.06977376,31.40921559,84.37594755,18.32352809,Glass,306
2535,15.52147294,84.06023078,15.02824702,85.84223959,18.34009041,Metal,218
2536,17.53362208,70.15920487,58.05961934,83.72484348,22.09318926,Plastic,329
2537,15.57595116,78.92515636,66.21033896,38.30225171,9.996126964,Metal,353
2538,3.085571005,35.16246483,72.14147177,81.00504128,21.01427704,Paper,343
2539,15.84664358,40.52490879,25.59759857,86.90182386,27.487015,Paper,227
2540,16.17048615,39.42882041,9.016050188,51.67498167,0.326864191,Glass,212
2541,13.86349678,19.26813112,7.960497328,61.11877737,26.10339123,Glass,353
2542,16.111823,6.215544149,42.67253969,76.74571535,6.558549938,Glass,163
2543,17.77975809,59.13251767,94.58985647,63.72468825,13.67769821,Glass,158
2544,12.92432599,98.92274667,21.85113052,89.6090113,25.57043403,Paper,110
2545,1.951838522,16.76628752,25.74848597,57.34280191,24.71736382,Paper,55
2546,10.29142122,4.763813508,10.17879133,72.83656267,26.75782434,Plastic,350
2547,1.722871095,77.97521501,60.59647036,77.55546841,28.21250378,Glass,214
2548,8.617649349,25.33334207,68.01930011,59.64602495,13.4147087,Metal,15
2549,8.608525623,82.98141615,64.3288277,81.41902834,19.69091432,Plastic,153
2550,1.479605743,70.42327304,86.12691128,62.76927547,11.71435322,Plastic,20
2551,7.39034916,94.57278635,48.69394092,54.69904781,10.52150152,Paper,52
2552,2.419860265,40.95183085,13.53225837,36.46942043,12.94786232,Glass,343
2553,16.99211589,66.23078696,29.01157256,53.60481458,22.29228404,Plastic,321
2554,19.90667974,46.5389926,66.27675434,74.03618728,15.04322241,Glass,84
2555,1.611414333,63.09581086,61.35088518,85.2771847,24.42179023,Paper,326
2556,20.06190783,45.01493071,53.14721266,45.10076423,22.35655432,Plastic,224
2557,11.02185093,18.94436142,68.32814543,51.31413104,0.614353834,Plastic,129
2558,6.360922669,50.83895186,63.77534595,39.23765965,18.90714471,Metal,350
2559,1.706417373,52.90556172,88.14435646,71.44337365,13.0971337,Paper,16
2560,10.5630472,81.07932444,58.64303611,87.6113058,13.69886967,Metal,274
2561,16.70537488,73.57851851,77.88227573,68.45713319,24.55119162,Paper,77
2562,14.87810737,66.41278323,24.94584488,67.0245918,16.42823958,Metal,300
2563,1.14972364,11.42737085,67.8504402,63.20939583,26.5686547,Paper,306
2564,1.623648359,72.08956744,90.22919243,35.30734444,21.38416777,Paper,92
2565,8.520051607,50.08048512,38.63465956,73.77022959,16.58520026,Plastic,270
2566,6.271571326,89.42054366,77.93250832,66.12297261,22.63613928,Metal,52
2567,4.956832352,91.99510632,72.50645119,69.68860613,1.150471528,Metal,349
2568,5.972994027,5.610143401,6.046667067,83.92866558,0.812509645,Metal,121
2569,16.89278933,82.08209188,58.19268013,77.03764722,2.500479808,Plastic,50
2570,19.52086632,3.865969303,13.10591599,76.85491513,13.12695975,Glass,273
2571,8.566646316,36.78024561,96.73518531,85.63102613,7.063504369,Paper,120
2572,19.03771994,54.27576756,81.15960952,89.39609709,29.52783883,Metal,95
2573,6.819260156,14.89526978,11.06140774,64.87696392,16.26870417,Paper,149
2574,10.05753301,74.65674988,12.26302457,36.53289696,19.87247238,Plastic,289
2575,4.824006054,0.934634947,59.48793811,57.54779447,8.364604087,Paper,257
2576,13.48594928,16.94304494,34.5544285,77.25606879,9.653907258,Plastic,184
2577,20.56070531,58.1216033,3.587095321,31.66351949,10.06385742,Glass,260
2578,12.71300571,71.46731745,54.20998663,33.4132463,20.96207115,Metal,150
2579,7.578314358,91.67264596,38.84572546,34.02946694,14.21118623,Plastic,205
2580,13.63938462,70.57911553,10.19754159,73.8621455,15.53050958,Paper,172
2581,2.66904218,67.2107491,80.21184719,60.06999771,17.76008946,Plastic,313
2582,18.67297478,39.49468052,91.51616885,52.13387661,23.06434969,Plastic,222
2583,10.61445457,0.22831411,75.68373401,36.33702272,2.711092455,Glass,168
2584,9.491409609,12.10390995,82.25998877,73.93441501,23.30621737,Metal,244
2585,12.34457408,53.50199902,21.72740767,49.26118863,16.89705207,Plastic,218
2586,13.15798273,67.5454756,26.4309378,45.9194442,20.07286335,Plastic,56
2587,1.60011435,41.80308356,20.93190128,69.13915209,9.826552945,Paper,63
2588,14.36669992,73.09483325,76.52983679,63.54065356,12.2816051,Plastic,103
2589,5.156372119,52.2340433,94.79691619,51.74463851,6.93497459,Plastic,167
2590,15.02161002,7.51020194,71.71203695,68.48924825,29.37899992,Metal,7
2591,17.2909772,19.28242347,88.15852981,46.27329122,14.91008918,Metal,142
2592,16.90273281,84.0158225,63.90603958,77.6898157,29.88230747,Paper,125
2593,11.64727022,72.51878339,38.82722407,43.75913702,14.69357934,Plastic,90
2594,10.97155075,89.4867225,42.63358533,39.53026172,6.592537932,Plastic,311
2595,3.086107592,11.84396919,7.624611074,76.94636457,15.2235719,Plastic,216
2596,16.30473454,99.02323121,3.242573805,72.47352184,1.187867154,Glass,123
2597,5.772456051,21.01973072,69.57801286,40.95833854,27.14309404,Glass,186
2598,10.48093434,1.276809641,43.89904631,36.97474516,24.55650754,Paper,153
2599,6.041328542,99.74255161,55.2662853,80.30394531,21.77461562,Glass,249
2600,2.897012787,28.17928116,55.81035864,76.59590893,18.29480146,Paper,114
2601,13.25775587,66.83514331,27.80984375,49.63544242,17.39502701,Plastic,96
2602,1.235539528,17.75056319,47.64166183,69.49184449,29.90184642,Glass,198
2603,15.74668539,58.06483037,47.12894614,37.44961119,8.339923021,Metal,336
2604,6.737564021,90.41309515,38.9038794,60.42285954,23.39053096,Glass,3
2605,0.102815084,32.08609863,82.0854708,31.12381752,17.44214311,Plastic,149
2606,10.78259901,67.05837221,45.17128397,53.49611286,29.27641631,Metal,111
2607,1.079204888,18.87156852,60.404088,34.49056929,24.8340955,Paper,20
2608,5.871943758,62.51706033,89.56246003,58.50883081,29.95575339,Plastic,203
2609,14.87580859,33.71139015,86.63673892,55.30089881,17.64974983,Metal,182
2610,1.410213092,21.19970503,89.05317816,56.6631016,6.136318726,Glass,331
2611,17.64217449,31.38688687,27.07349915,32.71987812,15.11061107,Paper,227
2612,0.179836384,17.96622274,3.594750582,51.69698048,21.33333402,Glass,292
2613,5.258618866,90.20141917,26.18057331,75.38903095,23.23081159,Metal,358
2614,15.58489477,39.77896994,27.94286383,52.1348624,0.01529967,Metal,76
2615,6.710046129,24.60340257,90.94509664,72.91031716,15.15081266,Plastic,317
2616,2.229550911,44.89594332,64.95934901,52.16872342,7.057037399,Paper,316
2617,7.628888903,32.12156306,8.262225564,55.39436649,26.247355,Paper,223
2618,5.751219685,74.46748346,13.62432174,63.83352677,4.587163322,Metal,36
2619,17.71267876,97.1248692,15.65204494,87.04091621,19.99368749,Plastic,324
2620,6.648971478,43.8595623,63.07913264,36.5316268,7.98186571,Metal,300
2621,16.58868866,86.11723666,73.56786115,31.97482612,10.6962643,Metal,333
2622,18.74012783,56.62972105,85.97842667,66.47743103,28.21677782,Paper,90
2623,9.166784069,15.80784294,94.06959143,86.94582534,7.213443762,Glass,29
2624,19.11781171,69.09321193,20.25028528,89.38338795,2.850082855,Glass,176
2625,7.985947328,51.39210626,31.04627122,59.04985484,2.078547043,Paper,220
2626,20.2492389,65.09559167,24.10825579,58.08489727,15.1384533,Plastic,136
2627,1.966151063,88.97977252,35.94028059,68.69782624,19.25134447,Paper,352
2628,14.45870267,44.09941361,91.47504423,63.33808543,9.818809307,Plastic,175
2629,10.42071345,90.12764456,57.55374544,68.04528346,20.70779225,Paper,126
2630,8.201860034,75.09183453,73.84537054,82.43996553,1.831011557,Plastic,171
2631,13.32367827,48.9116321,49.06291169,74.77837017,25.72003935,Metal,266
2632,14.81061322,60.36189135,2.982905542,59.8126435,24.49701629,Metal,134
2633,0.191192336,32.62555514,6.513129051,57.71186754,29.56488814,Plastic,272
2634,3.589319555,98.36137024,53.83851082,68.37610491,28.09514943,Paper,26
2635,15.00266246,66.76838119,71.90702458,57.34237707,10.68591492,Metal,277
2636,14.02745514,4.480300564,21.6115197,57.46676108,11.97826152,Paper,100
2637,20.29039286,32.72952838,72.21876644,30.97835411,22.37894542,Glass,362
2638,16.00568982,62.36911193,81.08551077,40.44384824,4.022483159,Metal,30
2639,19.97114959,5.727694452,41.24855809,59.3108184,9.420441307,Paper,133
2640,14.78309648,2.486030713,74.66728136,79.35920754,3.556228109,Paper,351
2641,6.329291161,45.05742153,40.46259204,46.7236204,13.64659347,Glass,139
2642,2.302126875,33.33574895,67.86722788,61.35860599,16.5601284,Paper,191
2643,16.44011874,43.88603094,76.42330523,50.69772509,6.334814099,Plastic,187
2644,13.56271873,26.34306166,99.19346917,36.28823937,0.798950607,Metal,140
2645,1.107087659,16.55530292,34.60512654,87.49790898,21.58067495,Plastic,320
2646,7.625054737,68.94542136,41.16297398,81.28043222,0.600154933,Glass,237
2647,20.09711614,51.50565452,16.64544394,34.70954547,29.20207827,Plastic,297
2648,10.55838395,20.0954057,20.48689853,73.18723575,6.648217702,Paper,200
2649,9.144038943,32.02698368,69.37016076,50.85479426,19.91700276,Glass,284
2650,9.665921748,59.22160998,91.71285446,89.69098842,13.04255179,Glass,80
2651,4.465648932,7.315711892,39.52103467,48.14391119,1.79021581,Plastic,259
2652,7.805979871,14.83055563,18.06646024,44.32430672,14.1655082,Glass,101
2653,7.82909705,7.41723585,28.58143999,64.0734329,15.50281903,Plastic,32
2654,1.194219922,81.25050154,45.55966531,80.1075698,25.64049624,Plastic,277
2655,16.14216344,75.2656824,29.1359679,41.55113231,21.97047209,Plastic,121
2656,8.804942627,75.35596189,23.4345504,72.56416618,2.379074243,Glass,55
2657,17.28355963,71.66090181,73.62485043,33.68439499,6.274880503,Glass,18
2658,17.87227322,66.97160382,0.883707632,85.13608459,9.356630526,Metal,309
2659,4.530675743,47.75149235,53.96912968,34.86449497,3.492230594,Plastic,121
2660,13.83868778,64.26358853,79.39730402,84.85388258,13.70697213,Plastic,110
2661,9.970689707,3.932319323,26.6962058,59.44843497,29.52927573,Plastic,331
2662,18.49527582,62.18429582,60.36882191,56.88546677,15.43838374,Plastic,61
2663,4.608980195,77.80998278,66.92312055,88.39842477,22.25646505,Plastic,264
2664,14.26629589,50.0858002,65.53696717,89.42305066,20.48813393,Plastic,268
2665,12.80201936,35.81558151,44.64037846,69.01068756,25.49734305,Plastic,297
2666,6.271800881,27.81493081,34.72314099,37.62715751,6.471704714,Metal,127
2667,2.954958886,64.31592481,83.6088149,60.37020514,22.61478785,Metal,137
2668,13.71927099,69.31083974,75.8687511,61.74978606,26.44065721,Paper,78
2669,15.53668687,87.10966323,32.19339182,60.86678569,5.145294689,Plastic,207
2670,6.696611485,34.29917484,10.39161752,64.16951031,10.40406659,Plastic,184
2671,13.57700142,77.00025351,7.27357379,31.12348283,29.10305293,Metal,89
2672,8.358235969,56.17944684,9.518170192,72.67363689,23.42363538,Metal,320
2673,15.00602386,88.29536542,58.32864918,72.74365812,8.477724976,Plastic,229
2674,4.263599245,52.82842962,5.261051365,36.92818651,16.91825309,Plastic,64
2675,18.70549356,51.81121986,33.75899481,64.21436655,12.12978369,Metal,326
2676,6.106860566,57.82992044,75.34465022,64.10167095,14.69895529,Metal,55
2677,7.786727144,74.95660398,29.50538183,70.94702521,10.65498574,Paper,293
2678,1.314121798,96.47257883,76.35447691,35.12386153,8.379930556,Paper,281
2679,2.430605238,7.448979086,74.57215712,67.59019844,20.24289124,Plastic,279
2680,10.88151377,5.438116779,24.65813055,46.84511704,23.35625445,Metal,188
2681,5.692686944,93.76127871,72.90933579,60.42017943,26.21871368,Paper,191
2682,17.56153672,53.03457499,74.80288616,76.39941316,4.65989902,Plastic,273
2683,0.407091823,61.52881116,39.80564717,72.33875618,24.68566571,Paper,95
2684,8.023065617,48.2941178,21.12100633,37.13418106,7.644024734,Paper,90
2685,7.150521927,9.456379515,52.17495361,65.47108723,12.8200917,Paper,247
2686,0.503947486,76.8321289,92.14761904,88.14699186,27.04331058,Glass,75
2687,2.699299539,74.74774204,63.99771157,39.40616624,13.63510803,Plastic,62
2688,8.745131906,31.23916182,17.37495751,81.17442526,5.911906021,Paper,222
2689,10.40086981,30.6933006,68.30741678,72.15288483,4.796059657,Plastic,267
2690,8.549655718,83.80035395,42.77758243,76.44019877,14.189513,Plastic,121
2691,11.19659748,7.328490048,59.19372686,46.91749963,22.88017272,Metal,312
2692,12.53825201,88.12240432,73.4329971,47.27333576,29.91615432,Plastic,309
2693,0.307407862,25.74050282,51.54324042,84.36116735,23.62225885,Paper,341
2694,9.799588833,59.3391763,81.41699906,51.58992193,26.31035877,Plastic,28
2695,20.23713413,93.60581848,72.24334237,33.78092344,22.43497083,Metal,342
2696,10.94777465,67.8444379,61.54582667,66.03580221,26.86305302,Glass,302
2697,14.26063339,41.50153827,15.1642023,37.48906014,2.288806299,Glass,274
2698,6.61795463,68.98446747,83.61131618,77.79577448,27.89794797,Metal,23
2699,16.2764198,34.46356567,93.59696797,68.50478655,11.89218461,Paper,99
2700,16.25405897,27.79811579,13.78281587,82.48359031,27.6484267,Paper,285
2701,10.9950874,99.66865947,48.87528883,77.09023499,2.271985124,Paper,308
2702,20.49868891,75.10394409,25.96298532,36.7268189,21.45728871,Plastic,110
2703,2.723999489,64.50752574,75.47687841,52.86424059,22.07066246,Glass,203
2704,0.454206196,35.59343536,72.19080064,76.47361499,29.90732668,Paper,106
2705,16.19630663,5.011166833,14.17442354,55.0404884,23.06565812,Glass,46
2706,16.96955073,3.202581916,87.7150244,88.34192909,11.47721117,Metal,257
2707,2.612331089,55.46270742,18.17920909,74.14442699,16.71745655,Glass,144
2708,5.650681209,76.22706883,79.74617666,30.929995,10.99652814,Paper,25
2709,0.466844394,53.78418113,45.75233793,82.79914149,5.880559359,Glass,62
2710,6.230149965,84.09442869,32.89440213,36.04828709,7.455069825,Metal,230
2711,16.25866516,3.439310656,15.90810234,38.43142345,6.660316028,Glass,82
2712,10.92537503,36.73853243,16.84466419,74.06954404,16.4644599,Plastic,336
2713,7.375197897,23.78333208,66.22286641,81.89811357,27.18481904,Metal,211
2714,7.869351264,44.78256952,55.08799576,62.18097767,27.38179878,Plastic,197
2715,0.128290777,7.33040168,12.29633362,47.34298398,1.642913326,Plastic,347
2716,6.365831026,95.41775099,11.35851626,51.07893272,2.396982029,Paper,198
2717,13.6109877,22.40321457,7.32382642,50.57335978,7.353571715,Paper,162
2718,20.46066388,92.23854677,74.402358,49.60068623,7.651783574,Metal,208
2719,17.80357128,42.64672619,71.21702031,44.57458031,2.846675257,Paper,309
2720,0.593134761,98.55386091,5.937255986,66.53202568,11.65390024,Glass,44
2721,18.87991664,55.45043251,56.07098055,84.02431911,17.63176178,Metal,288
2722,16.46884684,93.09020313,8.559147909,48.42494479,17.34486602,Paper,279
2723,16.40986098,0.634363971,90.38420248,41.20165785,16.30289044,Paper,275
2724,9.672111363,74.84905674,90.72103018,80.31465998,10.16015775,Glass,221
2725,8.418310623,90.31476024,69.85347568,74.50699985,21.19367056,Plastic,285
2726,6.430938733,14.05808464,92.62627325,85.85022189,24.79451823,Glass,146
2727,1.473022552,9.702972588,81.16415774,39.93118414,10.38822799,Plastic,69
2728,4.870119097,42.51480346,82.87100374,38.65507885,2.566060779,Paper,140
2729,5.254015971,93.37452272,57.01381427,62.48576366,8.889907533,Plastic,10
2730,10.21721076,54.28441736,30.6753139,66.86601929,4.121059637,Plastic,111
2731,15.7215881,52.79290073,21.8581316,58.81040651,14.02076182,Paper,37
2732,10.00262541,14.19849922,32.7872822,65.93799818,4.678054539,Metal,81
2733,1.308948993,0.178872158,62.88669347,40.82278613,13.88534273,Glass,96
2734,20.11780684,81.03299507,17.34838793,58.77682525,6.63008677,Paper,55
2735,19.80293827,8.848698842,25.93815964,69.48555366,22.16193316,Glass,132
2736,16.51046145,63.42159689,46.85928019,55.96238695,0.827047225,Glass,223
2737,20.81875314,91.47018381,23.38170484,70.76684015,16.64238911,Plastic,63
2738,11.47968076,20.94432612,58.9055026,57.07147683,5.084648248,Paper,12
2739,20.22185852,66.56075634,92.32528524,50.01597485,0.029755934,Metal,146
2740,1.680145349,7.961987813,74.83412763,48.21630283,26.07600264,Glass,264
2741,7.742727639,60.41513887,66.67601875,54.65412354,20.14583363,Glass,32
2742,4.810468501,16.47677892,58.31387545,31.38537736,2.968284662,Metal,49
2743,4.192911458,73.6217607,48.84599613,70.11150831,19.92217103,Glass,360
2744,3.042781632,30.19300635,18.73772958,80.70633846,18.34941998,Paper,187
2745,13.10844511,46.39276178,89.4815745,51.27762567,14.20070061,Metal,343
2746,16.42962679,59.98311115,24.9287466,32.76198817,12.57774295,Paper,99
2747,12.18643655,17.21021373,9.22175687,89.20653584,26.61209289,Metal,167
2748,3.17152063,74.18961808,75.0265164,45.82189533,7.354440597,Glass,306
