Sample ID,Solvent Type,Temperature (°C),Casting Speed (m/min),Pressure (bar),Solvent Concentration (%),Additives (Type),PLA Yield (%),Quality Classification
2801,Toluene,211.3400601,4.600554396,29.73870298,8.749539228,Stabilizer,85.87376916,Low
2802,Ethyl Acetate,180.420529,4.19282327,16.9708204,4.346357226,Stabilizer,92.62043508,High
2803,Toluene,210.4755958,1.075774734,10.70800434,7.238845337,Stabilizer,86.7935969,Low
2804,Toluene,215.7321798,4.990618105,14.54644063,2.321030313,Stabilizer,87.36609343,High
2805,Acetone,197.3135968,1.663628997,21.34595975,6.87665037,None,88.94650627,High
2806,Dichloromethane,201.4216989,3.758922108,6.902234284,7.738173513,Fillers,88.14567066,High
2807,Acetone,199.0793357,4.586156944,20.09004801,4.950001716,None,88.21651738,High
2808,Dichloromethane,195.5683447,1.560592014,28.28061898,3.723285642,Fillers,86.69259524,Low
2809,Acetone,215.4969814,4.587163496,26.25906969,6.301045413,Stabilizer,87.93871047,High
2810,Toluene,215.7573404,1.892667106,6.691838416,8.665526435,Fillers,85.1966259,Low
2811,Acetone,193.4326546,4.893859501,29.83474697,4.588378866,Stabilizer,89.72910947,High
2812,Acetone,204.6027902,1.765670092,22.46817309,4.01975438,Plasticizer,92.68590959,High
2813,Acetone,217.0763025,4.790461211,9.057020608,4.231482469,Stabilizer,93.62247369,High
2814,Toluene,218.48234,0.740950929,5.310402229,9.593057223,Fillers,93.20428559,High
2815,Toluene,200.3583616,3.691724053,9.282065907,4.874215326,Plasticizer,89.16457719,High
2816,Toluene,198.1129922,2.894500102,25.95439802,2.028833919,Plasticizer,92.30426481,High
2817,Toluene,191.1477726,2.650446847,5.540983124,8.253449664,Stabilizer,87.87890774,High
2818,Dichloromethane,218.3548749,1.505724414,10.82868259,7.594198363,None,85.55562473,Low
2819,Dichloromethane,185.7125722,3.675181054,23.93263988,3.028546117,Fillers,91.75971525,High
2820,Ethyl Acetate,203.193183,1.358642712,19.6527634,9.879233993,Plasticizer,91.48796165,High
2821,Toluene,191.3020107,2.987788082,24.56839276,6.864498282,None,93.01629395,High
2822,Dichloromethane,191.1603316,1.639604134,23.6537626,6.006235928,Stabilizer,91.16106207,High
2823,Acetone,196.1987435,4.800296209,6.265034678,5.057754141,Stabilizer,86.56891625,Low
2824,Toluene,219.9517174,0.628840372,27.31278548,9.189382045,Stabilizer,93.53162392,High
2825,Ethyl Acetate,182.1986523,1.398777261,10.67579586,3.951707851,Stabilizer,91.27252788,High
2826,Ethyl Acetate,203.1416727,1.590397729,18.83481101,4.286151202,Fillers,93.07609699,High
2827,Ethyl Acetate,183.3028863,2.363305216,21.10720391,2.979286453,Plasticizer,92.7410712,High
2828,Acetone,186.1808332,1.547286088,9.215705272,8.072952765,Fillers,87.97864487,High
2829,Dichloromethane,197.5825177,2.711070906,29.40578142,6.764394243,Plasticizer,85.74552975,Low
2830,Acetone,200.4184053,4.426094855,17.2038989,6.872529354,None,86.76504409,Low
2831,Toluene,190.3516963,3.704285396,6.44106739,3.747763448,None,85.92862334,Low
2832,Ethyl Acetate,192.6582852,3.109828912,28.43155112,7.209347113,Plasticizer,87.43412432,High
2833,Acetone,183.4786808,0.900514301,19.65669608,8.123667578,Stabilizer,89.59532273,High
2834,Acetone,192.1287914,3.622964488,22.47982995,4.863108246,None,94.06810605,High
2835,Dichloromethane,218.6623376,1.248864279,18.12939475,8.410777152,Fillers,93.72018756,High
2836,Dichloromethane,217.7882953,4.038653237,25.86844887,4.790324708,Plasticizer,92.18599815,High
2837,Ethyl Acetate,193.3951316,1.625255413,5.828336555,8.065107692,None,85.2411236,Low
2838,Acetone,202.8341575,2.376719277,11.70945913,2.26984086,Plasticizer,88.41389201,High
2839,Acetone,216.3838156,2.07711591,16.74120891,6.409316812,Stabilizer,91.82348426,High
2840,Dichloromethane,180.2473529,4.364662616,6.915090408,9.756212485,Plasticizer,86.29028897,Low
2841,Acetone,212.4273428,1.069450064,22.64766673,9.849956805,None,93.0108785,High
2842,Acetone,217.9347821,3.045401971,14.84158535,4.254020627,Plasticizer,94.1457368,High
2843,Acetone,183.6530294,1.139277242,11.81669976,5.531192729,None,88.54104447,High
2844,Dichloromethane,186.4579074,3.671581263,5.08447117,2.503823264,None,92.05843062,High
2845,Ethyl Acetate,218.4298521,4.572851575,22.99575779,8.986730461,None,86.48204133,Low
2846,Toluene,201.5016057,2.455734442,25.84523272,6.548577225,Fillers,91.90816449,High
2847,Ethyl Acetate,180.5678654,2.696415171,14.87601339,5.080805432,Stabilizer,85.21455412,Low
2848,Toluene,190.30528,4.673402764,19.10544943,2.902164468,Stabilizer,86.50771507,Low
2849,Acetone,197.997747,2.844461249,10.69216565,9.574138284,Plasticizer,92.09881447,High
2850,Ethyl Acetate,207.7163564,2.694192971,20.55494116,6.241752383,Plasticizer,92.11850223,High
2851,Toluene,209.3264151,3.102480962,5.303436458,4.263423433,None,91.41162706,High
2852,Dichloromethane,219.8168605,3.601533814,17.21609743,4.801721041,Stabilizer,89.77364024,High
2853,Dichloromethane,191.500448,0.980975188,21.10513705,4.165577447,Plasticizer,91.74908091,High
2854,Ethyl Acetate,201.5288041,4.194997375,27.95479433,6.814478471,Plasticizer,92.73800798,High
2855,Ethyl Acetate,201.3329419,2.459772624,14.53339543,9.439708606,Stabilizer,94.66481659,High
2856,Acetone,196.2258104,0.825568295,24.12975507,8.853550427,None,93.88641032,High
2857,Ethyl Acetate,186.7664758,4.037822011,19.94217575,5.683047003,Plasticizer,92.94534203,High
2858,Acetone,219.0982625,2.196274873,28.17530282,8.611994898,None,91.94757517,High
2859,Acetone,214.1326875,0.951653728,14.95944189,5.38484385,Stabilizer,90.74155545,High
2860,Dichloromethane,199.9333211,3.352005678,12.9773835,4.018457126,Stabilizer,86.20608823,Low
2861,Dichloromethane,204.1298169,4.46059109,27.17854997,9.867320922,Plasticizer,86.65556842,Low
2862,Toluene,189.0904421,4.494890792,6.231110035,4.431100544,Plasticizer,93.20279561,High
2863,Dichloromethane,201.7514828,4.809485637,8.409634823,4.589793848,Stabilizer,93.03312912,High
2864,Dichloromethane,207.7988053,4.404674569,7.060110865,9.917542942,None,91.14458926,High
2865,Ethyl Acetate,200.6066811,0.509634137,26.07774891,3.071419945,None,89.38840133,High
2866,Dichloromethane,219.6114068,2.211085249,5.265185584,8.084271904,Fillers,85.2603265,Low
2867,Toluene,204.4536662,4.18344161,26.54142889,9.486502068,Stabilizer,88.27176943,High
2868,Ethyl Acetate,194.8389485,2.148138527,16.28169488,6.094359954,Plasticizer,89.20639658,High
2869,Toluene,210.8860811,3.206968279,5.100631971,2.020174094,Stabilizer,89.85816286,High
2870,Dichloromethane,186.8185005,3.228426263,15.04112943,5.000471553,Plasticizer,94.29324599,High
2871,Toluene,195.3806325,2.142613868,9.670021026,2.892551939,None,86.087094,Low
2872,Ethyl Acetate,193.878358,4.570132673,20.61001219,5.329501287,Plasticizer,90.1886692,High
2873,Acetone,197.2722838,2.764527554,21.98396975,8.320214093,Fillers,88.67922297,High
2874,Toluene,211.271193,2.591528927,17.18818926,5.509692391,None,94.90098119,High
2875,Toluene,199.3669213,4.988811855,6.012988136,5.455400971,Fillers,93.61864016,High
2876,Ethyl Acetate,211.760578,2.720751638,21.40322011,6.454315815,Stabilizer,89.38785854,High
2877,Ethyl Acetate,203.0595561,1.302792134,26.05096959,6.653524678,Plasticizer,94.99695609,High
2878,Toluene,193.6827774,2.808812403,23.00810693,8.85037047,None,90.14063246,High
2879,Dichloromethane,212.3991497,4.16307531,25.74894797,4.466843514,Plasticizer,86.67117797,Low
2880,Toluene,189.5315868,3.995871471,10.01273809,8.573370115,Fillers,90.55874692,High
2881,Ethyl Acetate,188.9753192,4.048617943,27.22219849,6.52746999,None,87.26205766,High
2882,Acetone,200.180117,3.686107028,13.05483627,4.404236398,Fillers,91.3631284,High
2883,Acetone,190.4339698,1.643980231,5.335120356,4.361008352,None,94.37440175,High
2884,Dichloromethane,180.3634814,4.379378386,26.08479116,4.889100137,Stabilizer,92.86198577,High
2885,Toluene,205.9319011,4.520495594,28.54553172,6.981545941,Stabilizer,87.7316369,High
2886,Acetone,200.4437529,1.373687135,21.38895494,3.846493851,Plasticizer,87.96858625,High
2887,Toluene,197.8207126,1.087050364,10.78591576,9.362668493,Fillers,85.69288203,Low
2888,Ethyl Acetate,218.6787406,4.890222359,11.29361161,6.599300673,Fillers,87.85867836,High
2889,Acetone,202.8479674,4.407457836,16.66482184,9.360126216,None,85.926248,Low
2890,Dichloromethane,214.5372631,4.519562662,27.44577699,2.371234869,Stabilizer,89.99448719,High
2891,Ethyl Acetate,185.5780094,4.488693731,8.739941404,4.740890964,Plasticizer,92.08347079,High
2892,Dichloromethane,202.7682585,2.937590708,25.64934174,2.182461286,Stabilizer,92.51181161,High
2893,Ethyl Acetate,214.7191851,3.408807815,12.28257022,4.178014521,Fillers,85.59529232,Low
2894,Acetone,203.3242303,2.954132835,25.21465424,8.896051778,Plasticizer,88.39955898,High
2895,Dichloromethane,208.7205671,0.730428571,28.00677994,2.292877727,Stabilizer,87.88171767,High
2896,Dichloromethane,194.8817427,3.854763884,15.6873468,5.489176799,Stabilizer,86.04300323,Low
2897,Ethyl Acetate,183.6979807,2.77399415,14.12626635,2.940536564,None,88.62471311,High
2898,Dichloromethane,198.3160118,3.414690837,25.05553297,5.334725274,None,87.99320109,High
2899,Ethyl Acetate,195.7791756,2.761879122,18.23707206,8.710812674,Fillers,91.34499229,High
2900,Ethyl Acetate,214.6824073,2.71315095,22.11122621,6.984568267,Stabilizer,93.83302664,High
2901,Ethyl Acetate,189.7598121,1.273050993,20.57073092,7.894050763,None,89.54841721,High
2902,Ethyl Acetate,218.6693691,1.754211718,8.822221141,4.792832924,Stabilizer,92.46665173,High
2903,Acetone,218.3255248,1.214837114,26.11975901,9.55518156,Plasticizer,86.46010367,Low
2904,Ethyl Acetate,189.9052657,1.38049833,9.894377785,7.67409675,Stabilizer,93.94966379,High
2905,Toluene,193.9220782,4.878398212,28.3070536,5.374390554,Stabilizer,86.52594738,Low
2906,Dichloromethane,215.8222296,1.189010506,11.26428229,5.411718402,Fillers,86.92101181,Low
2907,Toluene,218.6648888,1.711716909,23.34702433,9.349473424,Plasticizer,86.06463804,Low
2908,Acetone,197.7375641,3.15765346,12.11638484,6.611237547,Plasticizer,88.09679502,High
2909,Toluene,192.8398818,3.245803593,12.94463521,7.651033679,None,90.52410447,High
2910,Dichloromethane,201.0437605,1.192883584,12.75004632,5.336281796,Plasticizer,94.87994111,High
2911,Toluene,207.5107683,4.071728416,23.69730635,3.789542118,Fillers,92.93368035,High
2912,Acetone,190.9389806,4.033412906,18.92037795,7.788474336,None,88.80435803,High
2913,Ethyl Acetate,209.458927,1.567929669,27.0738114,6.862590177,Stabilizer,90.75846058,High
2914,Toluene,182.0662943,1.798998362,12.68431798,6.010743043,Plasticizer,91.23308031,High
2915,Acetone,181.9717797,4.720945395,22.29981305,6.99216752,Stabilizer,93.22727221,High
2916,Acetone,195.4515082,4.215521507,23.82371499,3.666284689,None,92.36451785,High
2917,Dichloromethane,194.1389277,3.640086649,8.787052826,8.351509652,Plasticizer,90.69291127,High
2918,Dichloromethane,192.6253286,0.870049497,15.01473393,9.58530244,None,91.69183027,High
2919,Toluene,199.6407905,2.382188364,17.07043736,9.128825153,None,92.45917611,High
2920,Ethyl Acetate,192.8293433,3.016858424,13.89218475,4.571485962,Plasticizer,86.33144059,Low
2921,Acetone,187.6903167,1.343350796,13.0528149,5.248046186,Plasticizer,87.00455461,High
2922,Toluene,192.378782,2.517019619,22.16049735,8.467218398,None,91.88584289,High
2923,Acetone,218.9961709,3.204616449,10.39665994,6.760937047,Fillers,93.50425562,High
2924,Acetone,196.4445367,1.973195061,22.73476863,6.383315549,Plasticizer,89.09262283,High
2925,Ethyl Acetate,197.7885111,4.014251685,28.37610491,9.41313574,None,94.79890322,High
2926,Ethyl Acetate,203.0617996,4.282023117,19.12993803,6.288199688,Stabilizer,87.16071733,High
2927,Toluene,219.3336307,1.956242612,20.28585592,6.119509437,Stabilizer,89.16699282,High
2928,Ethyl Acetate,189.6640511,4.273957195,6.723317553,2.33614873,Plasticizer,88.78523043,High
2929,Ethyl Acetate,207.2512844,0.966094547,26.61192259,2.555335669,Plasticizer,94.30295941,High
2930,Toluene,208.6393877,4.269780944,12.13619468,2.059362463,Stabilizer,87.85378518,High
2931,Ethyl Acetate,204.2929767,1.187376943,20.37627914,9.305953806,None,89.70790778,High
2932,Dichloromethane,183.5431336,0.873172186,29.47780424,5.26709328,None,86.8723384,Low
2933,Acetone,207.074891,3.38798932,19.88756501,5.748491009,None,90.21266239,High
2934,Acetone,182.5637884,2.623718146,23.11773719,8.763095581,Fillers,93.57404169,High
2935,Acetone,203.845706,4.585507702,16.13299046,6.873970483,Plasticizer,88.04039462,High
2936,Acetone,209.5832471,2.134351382,6.509146088,6.876012771,Fillers,93.10792072,High
2937,Toluene,188.4387956,1.792185185,24.93998374,4.372275435,Fillers,94.11311582,High
2938,Acetone,213.6648803,2.753307078,5.874971032,8.671266991,Fillers,85.7295789,Low
2939,Acetone,181.2141522,2.551757836,22.51644572,3.326639808,Fillers,92.56424536,High
2940,Acetone,213.7525145,2.049926208,5.573039329,2.425196737,None,87.55343436,High
2941,Acetone,198.413162,3.621835844,26.55763091,3.53282686,Plasticizer,86.75327663,Low
2942,Dichloromethane,188.7035176,3.918028253,8.940900896,4.14189775,Plasticizer,91.01122392,High
2943,Acetone,185.3511258,4.338427861,17.85678739,4.258488463,Fillers,92.05602616,High
2944,Dichloromethane,218.1322867,4.877854721,19.92876761,7.364108789,Plasticizer,88.94760986,High
2945,Toluene,182.9066235,1.699952865,16.43863518,3.742596699,Stabilizer,85.39173707,Low
2946,Ethyl Acetate,187.9637368,3.722420671,13.51908723,7.413266436,None,94.08704524,High
2947,Acetone,193.9128939,2.27416206,16.6953574,2.729057386,Plasticizer,92.30746917,High
2948,Ethyl Acetate,204.809394,3.546868874,12.78539385,3.177619689,None,87.71666807,High
2949,Ethyl Acetate,201.7920434,2.641917607,15.95305868,6.070571588,Stabilizer,89.96863856,High
2950,Toluene,185.0257397,4.971978962,13.97282477,9.375166421,None,85.2779279,Low
2951,Ethyl Acetate,191.5891193,3.780059611,19.15512059,8.87654071,Stabilizer,88.39282782,High
2952,Dichloromethane,189.5500708,4.786210852,10.94810406,9.75002754,Fillers,90.22535236,High
2953,Ethyl Acetate,188.5417142,4.257362973,29.71641387,7.203832522,Plasticizer,90.17223615,High
2954,Ethyl Acetate,196.4457735,4.56305455,17.52174883,7.406518931,Fillers,87.08184878,High
2955,Ethyl Acetate,208.1612581,4.164886387,9.854051935,7.000183991,Plasticizer,92.76747366,High
2956,Acetone,188.6981173,2.566216087,16.92666874,6.982551383,Fillers,87.98862159,High
2957,Acetone,194.6671552,1.63304804,26.66037824,3.176962761,Stabilizer,90.80410023,High
2958,Dichloromethane,195.6366971,2.16644079,5.545169828,6.349911649,Plasticizer,87.71522226,High
2959,Dichloromethane,219.0582612,0.591063047,21.98885298,5.088543468,Fillers,89.25167873,High
2960,Acetone,218.1866543,2.857969254,18.69919492,5.540297726,None,87.07514625,High
2961,Dichloromethane,212.0055033,2.772760101,9.238949859,6.188804584,None,91.33007793,High
2962,Acetone,189.6663568,2.863627092,25.43691098,3.027169374,Fillers,89.2558436,High
2963,Toluene,182.7214926,4.883140512,14.22211556,4.875901871,Stabilizer,85.16117304,Low
2964,Ethyl Acetate,192.6761655,4.601543016,12.34505072,2.507596487,Fillers,85.28164994,Low
2965,Ethyl Acetate,190.671782,1.227707502,25.7031298,9.837345043,None,89.71134318,High
2966,Dichloromethane,200.237032,2.159971347,20.96312615,2.948224231,Plasticizer,86.83225867,Low
2967,Acetone,211.1091164,2.407802808,27.45647709,4.068197908,Plasticizer,90.85042048,High
2968,Acetone,214.3329176,2.12239813,20.74709259,9.130343414,Fillers,89.08191782,High
2969,Dichloromethane,213.7945634,4.093231836,23.52044145,5.86168037,Plasticizer,91.54419836,High
2970,Acetone,194.3870224,2.858169514,25.91114741,3.085097612,None,94.52395174,High
2971,Toluene,207.4893737,3.074449176,6.368490898,5.073844304,Plasticizer,90.28736135,High
2972,Ethyl Acetate,192.5133679,4.338561015,24.40122397,2.926943954,Fillers,92.87378604,High
2973,Dichloromethane,182.4362217,4.12667669,20.34266205,3.601727977,Fillers,92.53040996,High
2974,Dichloromethane,208.0626106,1.094951853,6.737694913,2.416238776,Fillers,94.21791104,High
2975,Acetone,180.3931021,3.712615628,17.71444805,5.505819956,None,87.14017867,High
2976,Dichloromethane,196.3673035,2.45946258,7.06145195,8.453088974,Stabilizer,93.27326971,High
2977,Toluene,193.1751708,1.825920064,23.39868004,6.68775343,Plasticizer,94.05520379,High
2978,Acetone,207.7351015,0.725084694,18.66254285,6.850762444,Fillers,88.92762981,High
2979,Acetone,210.6498189,2.692623022,28.83933844,3.604672241,Stabilizer,88.13816195,High
2980,Acetone,192.1637854,2.099465063,9.578384289,4.751150746,Fillers,94.5203591,High
2981,Acetone,212.4650806,1.631808679,20.15083631,8.761936831,Fillers,91.27632822,High
2982,Toluene,191.7566704,3.626022783,10.28955336,2.702849475,None,88.80676485,High
2983,Acetone,197.8530544,3.962684243,20.35162462,8.863445229,None,92.91827721,High
2984,Dichloromethane,209.0807411,1.601552836,23.06624256,5.86952021,Stabilizer,88.04473902,High
2985,Toluene,207.7168092,0.722513465,23.05760823,8.697179451,Fillers,86.76407586,Low
2986,Ethyl Acetate,219.4947389,4.319387153,25.37684977,4.544051355,Plasticizer,90.43969636,High
2987,Ethyl Acetate,189.006441,0.544818835,26.3387557,4.710743613,Plasticizer,90.66212045,High
2988,Dichloromethane,206.4927165,4.717006223,6.931793157,8.012838947,Plasticizer,93.25746482,High
2989,Dichloromethane,204.3872763,3.324289433,13.58167893,8.279969387,Stabilizer,89.57027355,High
2990,Toluene,216.6039382,1.948309858,22.17806301,3.837157424,None,93.1458654,High
2991,Ethyl Acetate,186.2544857,1.609150593,17.46465718,9.782970599,Stabilizer,88.11322679,High
2992,Ethyl Acetate,210.0719265,0.540525489,9.766898669,2.675920834,None,90.75368202,High
2993,Ethyl Acetate,202.7307447,1.559621377,18.81773925,2.548023705,Plasticizer,87.08472779,High
2994,Ethyl Acetate,190.9866348,1.119777357,15.18589132,6.764033722,Plasticizer,88.85445951,High
2995,Ethyl Acetate,198.9773966,3.254747993,14.75095694,7.781926142,None,93.57539698,High
2996,Acetone,193.3510639,1.249455149,25.24384294,9.687089034,Plasticizer,87.15988193,High
2997,Dichloromethane,203.1725361,2.878834269,15.18995835,5.239566246,Stabilizer,93.10239463,High
2998,Acetone,215.5600244,3.155523901,5.661362637,2.202331272,None,87.82871658,High
2999,Ethyl Acetate,202.7721994,1.841187643,6.451583472,6.823170716,Plasticizer,85.3448972,Low
3000,Toluene,205.2688967,0.657792271,26.40610104,4.317568165,Fillers,86.0993457,Low
3001,Toluene,200.7499139,0.667642463,29.01502025,5.46357697,Plasticizer,92.45879545,High
3002,Ethyl Acetate,182.0466203,0.618562995,22.21023341,5.907755858,Fillers,87.62070927,High
3003,Ethyl Acetate,189.3143423,3.826061002,14.10920735,2.516100886,Plasticizer,91.54145592,High
3004,Toluene,199.6800692,1.931043672,28.46500789,5.887854277,Fillers,91.99198903,High
